USPS    GEOID   ANSICODE        NAME    POP10   HU10    ALAND   AWATER  ALAND_SQMI      AWATER_SQMI     INTPTLAT        INTPTLONG                                                                                                    
KY      21035   00516864        Calloway County 37191   18065   997200826       66497839             385.021          25.675     36.620978       -88.274086                                                                                       
KY      21037   00516865        Campbell County 90336   39523   391886628       21009936             151.308           8.112     38.946981       -84.379583                                                                                       
KY      21039   00516866        Carlisle County 5104    2441    490632430       24722825             189.434           9.546     36.857726       -88.975757                                                                                         
KY      21041   00516867        Carroll County  10811   4696    332992509       22651280             128.569           8.746     38.668284       -85.124083                                                                                         
KY      21043   00516868        Carter County   27720   12311   1060589533      6801237      409.496           2.626     38.309555       -83.048821                                                                                         
KY      21045   00516869        Casey County    15955   7487    1150549958      3900669      444.230           1.506     37.321962       -84.928220                                                                                           
KY      21047   00516870        Christian County        73955   29459   1858324233      16936441             717.503           6.539     36.893388       -87.493554                                                                                     
KY      21049   00516871        Clark County    35613   15706   653877332       6973861      252.463           2.693     37.970133       -84.144974                                                                                           
KY      21051   00516872        Clay County     21730   8875    1215344973      4763013      469.247           1.839     37.164466       -83.710763                                                                                            
KY      21053   00516873        Clinton County  10272   5311    510864195       21164236             197.246           8.172     36.729124       -85.153499                                                                                         
KY      21055   00516874        Crittenden County       9315    4569    932270911       28978627             359.952          11.189     37.358149       -88.105010                                                                                       
KY      21057   00516875        Cumberland County       6856    3690    790416904       14830137             305.182           5.726     36.784227       -85.393499                                                                                       
KY      21059   00516876        Daviess County  96656   41452   1187111257      47210580             458.346          18.228     37.731671       -87.087139                                                                                       
KY      21061   00516877        Edmonson County 12161   6467    784464284       13262150             302.883           5.121     37.227856       -86.217778                                                                                        
KY      21063   00516878        Elliott County  7852    3371    606873739       2610644      234.315           1.008     38.116425       -83.097541                                                                                           
KY      21065   00516879        Estill County   14672   6865    655468626       6558017      253.078           2.532     37.692460       -83.963927                                                                                           
KY      21067   00516880        Fayette County  295803  135160  734648526       4922803      283.649           1.901     38.040157       -84.458443                                                                                       
KY      21069   00516881        Fleming County  14348   6623    902720074       7184513      348.542           2.774     38.368431       -83.706152                                                                                          
KY      21071   00516882        Floyd County    39451   18175   1018758276      6113697      393.345           2.361     37.558283       -82.740337                                                                                          
KY      21073   00516883        Franklin County 49285   23164   538061269       11037327             207.747           4.262     38.234919       -84.868786                                                                                       
KY      21075   00516884        Fulton County   6813    3372    532251963       65047499             205.504          25.115     36.552620       -89.187723                                                                                           
KY      21077   00516885        Gallatin County 8589    3786    262194985       9023075      101.234           3.484     38.760184       -84.862114                                                                                          
KY      21079   00516886        Garrard County  16912   7463    595897447       10019029             230.077           3.868     37.630162       -84.545856                                                                                         
KY      21081   00516887        Grant County    24662   9942    668125059       7255148      257.965           2.801     38.649210       -84.625946                                                                                            
KY      21083   00516888        Graves County   37121   16777   1429006936      13066620             551.743           5.045     36.723344       -88.649897                                                                                        
KY      21085   00516889        Grayson County  25746   13561   1286441869      37121614             496.698          14.333     37.458577       -86.344011                                                                                       
KY      21087   00516890        Green County    11258   5324    740825297       7135854      286.034           2.755     37.269637       -85.561403                                                                                            
KY      21089   00516891        Greenup County  36910   16330   891983450       26036378             344.397          10.053     38.563596       -82.933832                                                                                        
KY      21091   00516892        Hancock County  8565    3734    486017475       29096112             187.652          11.234     37.843389       -86.792773                                                                                          
KY      21093   00516893        Hardin County   105543  43261   1614282063      17763035             623.278           6.858     37.695836       -85.963183                                                                                       
KY      21095   00516894        Harlan County   29278   13513   1206487719      6016450      465.828           2.323     36.859223       -83.221497                                                                                         
KY      21097   00516895        Harrison County 18846   8208    793479419       9058916      306.364           3.498     38.443489       -84.332796                                                                                         
KY      21099   00516896        Hart County     18199   8559    1067297497      14929179             412.086           5.764     37.313856       -85.881994                                                                                           
KY      21101   00516897        Henderson County        46250   20320   1130968068      76691170             436.669          29.611     37.792542       -87.572577                                                                                     
KY      21103   00516898        Henry County    15416   6640    741450181       12552965             286.276           4.847     38.451561       -85.120079                                                                                           
KY      21105   00516899        Hickman County  4902    2342    627487774       27882492             242.274          10.765     36.675916       -88.972020                                                                                          
KY      21107   00516900        Hopkins County  46920   21180   1403760753      32168048             541.995          12.420     37.311070       -87.542196                                                                                       
KY      21109   00516901        Jackson County  13494   6523    894065212       3397888      345.201           1.312     37.403320       -84.020686                                                                                          
KY      21111   00516902        Jefferson County        741096  337616  985273984       44718982             380.416          17.266     38.189533       -85.657624                                                                                    
KY      21113   00516903        Jessamine County        48586   19331   445777146       6176428      172.116           2.385     37.873291       -84.583960                                                                                       
KY      21115   00516904        Johnson County  23356   10624   678455744       5651444      261.953           2.182     37.849260       -82.830639                                                                                         
KY      21117   00516905        Kenton County   159720  68975   415044980       10611128             160.250           4.097     38.930477       -84.533492                                                                                        
KY      21119   00516906        Knott County    16346   7461    910427420       3453763      351.518           1.334     37.354703       -82.949138                                                                                            
KY      21121   00516907        Knox County     31883   14485   1000505156      3757580      386.297           1.451     36.887476       -83.855630                                                                                           
KY      21123   00516908        Larue County    14193   6172    677331504       5462686      261.519           2.109     37.545518       -85.697209                                                                                            
KY      21125   00516909        Laurel County   58849   25446   1123932843      25231550             433.953           9.742     37.113268       -84.119395                                                                                        
KY      21127   00516910        Lawrence County 15860   7286    1076386638      11584591             415.595           4.473     38.074459       -82.738305                                                                                       
KY      21129   00516911        Lee County      7887    3436    540937729       6215040      208.857           2.400     37.605383       -83.718497                                                                                               
KY      21131   00516912        Leslie County   11310   5278    1038181523      9331244      400.844           3.603     37.087846       -83.388616                                                                                          
KY      21133   00516913        Letcher County  24519   11601   875192707       2898644      337.914           1.119     37.118503       -82.861175                                                                                         
KY      21135   00516914        Lewis County    13870   6481    1250540292      32492848             482.836          12.546     38.532051       -83.373303                                                                                          
KY      21137   00516915        Lincoln County  24742   10819   865301109       6426264      334.095           2.481     37.457256       -84.658074                                                                                         
KY      21139   00516916        Livingston County       9519    4824    810995883       75644574             313.127          29.207     37.209517       -88.363426                                                                                       
KY      21141   00516917        Logan County    26835   12339   1430013728      12689581             552.131           4.899     36.859829       -86.881436                                                                                         
KY      21143   00516918        Lyon County     8314    4791    553843392       110562511            213.840          42.688     37.023976       -88.083391                                                                                            
KY      21145   00516925        McCracken County        65565   31079   644243006       50314555             248.744          19.427     37.053688       -88.712378                                                                                      
KY      21147   00516926        McCreary County 18306   7507    1105414665      10732757             426.803           4.144     36.731136       -84.491052                                                                                       
KY      21149   00516927        McLean County   9531    4264    653905327       9735978      252.474           3.759     37.530575       -87.262931                                                                                            
KY      21151   00516919        Madison County  82916   35043   1132583005      15447453             437.293           5.964     37.723528       -84.277008                                                                                       
KY      21153   00516920        Magoffin County 13333   5950    798865721       1847983      308.444           0.714     37.698953       -83.069716                                                                                         
KY      21155   00516921        Marion County   19820   8182    888387260       9971338      343.008           3.850     37.552247       -85.269242                                                                                           
KY      21157   00516922        Marshall County 31448   15748   780240711       100797182            301.253          38.918     36.882017       -88.332752                                                                                      
KY      21159   00516923        Martin County   12929   5164    594673664       2574079      229.605           0.994     37.796774       -82.506623                                                                                           
KY      21161   00516924        Mason County    17490   8105    621927429       16278281             240.128           6.285     38.594068       -83.828052                                                                                           
KY      21163   00516928        Meade County    28602   11762   791042872       49415133             305.423          19.079     37.967476       -86.200863                                                                                          
KY      21165   00516929        Menifee County  6306    3744    527282371       6085112      203.585           2.349     37.950715       -83.597345                                                                                           
KY      21167   00516930        Mercer County   21331   9941    644381848       11692372             248.797           4.514     37.812085       -84.879694                                                                                          
KY      21169   00516931        Metcalfe County 10099   4681    750178224       4000081      289.645           1.544     36.990394       -85.629554                                                                                         
KY      21171   00516932        Monroe County   10963   5204    853073262       6949445      329.373           2.683     36.714077       -85.713508                                                                                           
KY      21173   00516933        Montgomery County       26499   11699   511174863       3862273      197.366           1.491     38.038138       -83.912337                                                                                      
KY      21175   00516934        Morgan County   13923   5830    987113548       6892022      381.127           2.661     37.922940       -83.258944                                                                                           
KY      21177   00516935        Muhlenberg County       31499   13699   1209728681      31912449             467.079          12.321     37.213816       -87.134092                                                                                    
KY      21179   00516936        Nelson County   43437   18075   1081351761      17000268             417.512           6.564     37.803188       -85.465955                                                                                        
KY      21181   00516937        Nicholas County 7135    3261    505489592       4306528      195.171           1.663     38.337132       -84.025554                                                                                          
KY      21183   00516938        Ohio County     23842   10219   1521032417      23188137             587.274           8.953     37.477859       -86.844871                                                                                          
KY      21185   00516939        Oldham County   60316   20688   484893493       23869704             187.218           9.216     38.400046       -85.456059                                                                                         
KY      21187   00516940        Owen County     10841   5634    909351754       8143489      351.103           3.144     38.499603       -84.841509                                                                                             
KY      21189   00516941        Owsley County   4755    2328    511282528       2286419      197.407           0.883     37.423452       -83.691566                                                                                            
KY      21191   00516942        Pendleton County        14877   6339    717833417       12330627             277.157           4.761     38.690765       -84.354040                                                                                       
KY      21193   00516943        Perry County    28712   12791   879740535       7613385      339.670           2.940     37.241282       -83.217772                                                                                           
KY      21195   00516944        Pike County     65024   30304   2037887589      4756870      786.833           1.837     37.482067       -82.402869                                                                                           
KY      21197   00516945        Powell County   12613   5598    463554647       2958483      178.979           1.142     37.810379       -83.826985                                                                                           
KY      21199   00516946        Pulaski County  63063   31443   1705268187      48553203             658.408          18.746     37.108312       -84.579986                                                                                       
KY      21201   00516947        Robertson County        2282    1095    258767993       485275        99.911           0.187     38.513826       -84.063757                                                                                          
KY      21203   00516948        Rockcastle County       17056   7703    819847035       4018095      316.545           1.551     37.361220       -84.314419                                                                                       
KY      21205   00516949        Rowan County    23333   10102   724666477       16759176             279.795           6.471     38.205894       -83.425969                                                                                          
KY      21207   00516950        Russell County  17565   9993    656969251       75675029             253.657          29.218     36.989127       -85.058976                                                                                         
KY      21209   00516951        Scott County    47173   19303   729770453       9497606      281.766           3.667     38.289882       -84.579376                                                                                           
KY      21211   00516952        Shelby County   42074   16606   983253588       15631379             379.636           6.035     38.239426       -85.228360                                                                                         
KY      21213   00516953        Simpson County  17327   7435    606585453       5857421      234.204           2.262     36.740863       -86.581464                                                                                          
KY      21215   00516954        Spencer County  17061   6704    483492140       12898484             186.677           4.980     38.026976       -85.321525                                                                                         
KY      21217   00516955        Taylor County   24512   10864   689784222       27170078             266.327          10.490     37.365106       -85.326698                                                                                         
KY      21219   00516956        Todd County     12460   5286    969940558       6631006      374.496           2.560     36.840338       -87.183642                                                                                             
KY      21221   00516957        Trigg County    14339   7810    1143307323      103330640            441.433          39.896     36.807681       -87.858652                                                                                         
KY      21223   00516958        Trimble County  8809    3930    392766226       11833580             151.648           4.569     38.618193       -85.355171                                                                                          
KY      21225   00516959        Union County    15007   6141    887974290       53167872             342.849          20.528     37.658029       -87.951650                                                                                           
KY      21227   00516960        Warren County   113792  47223   1402737981      15447160             541.600           5.964     36.995634       -86.423579                                                                                       
KY      21229   00516961        Washington County       11717   5044    769916143       10191544             297.266           3.935     37.754209       -85.175416                                                                                      
KY      21231   00516962        Wayne County    20813   10942   1186655607      67316177             458.170          25.991     36.802011       -84.830440                                                                                         
KY      21233   00516963        Webster County  13621   5936    859728365       9614705      331.943           3.712     37.520021       -87.685095                                                                                          
KY      21235   00516964        Whitley County  35637   15166   1133973877      18877541             437.830           7.289     36.758021       -84.144550                                                                                       
KY      21237   00516965        Wolfe County    7355    3660    575419453       1505069      222.171           0.581     37.743774       -83.495068                                                                                             
KY      21239   00516966        Woodford County 24939   10711   488948318       8423091      188.784           3.252     38.042789       -84.748147                                                                                        
